total_bonus,session_id,round_id,anchor,age,education,gender,nfctotal,rpstotal,round_payment,checks,round_score,round_num,live,checkBonus,bonusMissed,durationEstimation,delayEstimation,gameMode,condition,deltaT,numChecks,deltaTtoRational,waitingTime,day
0.58,3136,17713,1853,30,2,F,41,14,0.14,"['590', '1246', '1696', '1853', '2018']",2435,2,No,TRUE,0,30,15,2,5CD,4.492,5,1.24,3,Tuesday1
0.58,3136,17714,888,30,2,F,41,14,0.12,"['888', '1674']",2114,3,No,TRUE,0,30,15,2,5CD,8.32,3,-3.02,3,Tuesday1
0.58,3136,17715,1570,30,2,F,41,14,0.14,"['1424', '1570', '1909']",2461,4,No,TRUE,0,30,15,2,5CD,5.9275,4,-0.6075,3,Tuesday1
0.58,3136,17716,2267,30,2,F,41,14,0.13,"['1522', '1848', '2242', '2267', '2678']",2189,5,No,TRUE,0,30,15,2,5CD,7.473333333,3,-1.806666667,3,Tuesday1
0.59,3137,17717,41,42,5,F,37,7,0.14,"['41', '340']",2601,0,No,TRUE,0,20,12,3,15CD,5.362,5,0.852,1,Tuesday1
0.59,3137,17718,1093,42,5,F,37,7,0.14,"['375', '791', '1093', '1367']",2426,1,No,TRUE,0,20,12,3,15CD,4.9,5,1.104,1,Tuesday1
0.59,3137,17719,1097,42,5,F,37,7,0.13,"['481', '1007', '1097', '1579']",2218,2,No,TRUE,0,20,12,3,15CD,4.93,5,0.784,1,Tuesday1
0.59,3137,17720,2896,42,5,F,37,7,0.14,"['518', '1155', '1727', '2268', '2795', '2896']",2396,3,No,TRUE,0,20,12,3,15CD,5.67,4,0.565,1,Tuesday1
0.59,3137,17722,779,42,5,F,37,7,0.13,"['742', '779', '1397']",2182,4,No,TRUE,0,20,12,3,15CD,5.965,4,-0.015,1,Tuesday1
0.59,3137,17724,260,42,5,F,37,7,0.14,"['260', '651']",2509,5,No,TRUE,0,20,12,3,15CD,5.86,4,0.17,1,Tuesday1
0.34,3138,17721,791,44,3,F,35,17,0.07,"['132', '791']",691,0,No,FALSE,2,6,19,4,20CD,1.32,1,6.68,0.75,Tuesday1
0.34,3138,17723,2418,44,3,F,35,17,0.13,['2418'],2218,1,Yes,TRUE,2,6,19,4,20CD,0,1,8,0.75,Tuesday1
0.34,3138,17725,1221,44,3,F,35,17,0.12,"['30', '212', '401', '598', '765', '935', '1083', '1215', '1221', '1367']",1954,2,No,FALSE,2,6,19,4,20CD,1.584117647,17,3.786470588,0.75,Tuesday1
0.34,3138,17726,337,44,3,F,35,17,0.15,"['87', '250', '337', '401']",2636,3,No,FALSE,2,6,19,4,20CD,1.726666667,15,3.795333333,0.75,Tuesday1
0.34,3138,17727,1485,44,3,F,35,17,0.13,"['102', '337', '541', '700', '882', '1064', '1295', '1485', '1507']",2178,4,No,TRUE,2,6,19,4,20CD,1.939285714,14,3.458571429,0.75,Tuesday1
0.34,3138,17728,1566,44,3,F,35,17,0.14,"['231', '541', '878', '1208', '1566', '1571']",2495,5,No,TRUE,2,6,19,4,20CD,3.13375,8,2.6025,0.75,Tuesday1
0.59,3139,17729,1470,29,3,M,26,28,0.13,"['121', '280', '397', '530', '821', '1143', '1371', '1470', '1477']",2193,0,No,TRUE,0,45,15,5,30CD,2.602727273,11,3.239090909,0.5,Tuesday1
0.59,3139,17732,1427,29,3,M,26,28,0.13,"['215', '450', '545', '795', '901', '1064', '1242', '1427', '1443']",2184,1,No,TRUE,0,45,15,5,30CD,1.860625,16,3.046875,0.5,Tuesday1
0.59,3139,17733,204,29,3,M,26,28,0.15,"['140', '204', '212']",2792,2,No,TRUE,0,45,15,5,30CD,1.860625,16,2.94875,0.5,Tuesday1
0.59,3139,17735,840,29,3,M,26,28,0.13,"['71', '223', '469', '613', '727', '840', '928']",2312,3,No,TRUE,0,45,15,5,30CD,1.834375,16,3.390625,0.5,Tuesday1
0.59,3139,17736,1203,29,3,M,26,28,0.12,"['132', '265', '348', '545', '765', '924', '1068', '1203', '1291']",2112,4,No,TRUE,0,45,15,5,30CD,1.572631579,19,3.366315789,0.5,Tuesday1
0.59,3139,17741,920,29,3,M,26,28,0.13,"['219', '371', '515', '655', '875', '920', '950']",2370,5,No,TRUE,0,45,15,5,30CD,1.481052632,19,3.430526316,0.5,Tuesday1
0.45,3142,17748,487,24,4,F,32,22,0.14,"['487', '852']",2535,0,No,FALSE,1,10,1,2,5CD,5.605,4,-0.0425,3,Tuesday1
0.45,3142,17749,2127,24,4,F,32,22,0.13,"['628', '965', '1640', '1996', '2127', '2450']",2177,1,No,TRUE,1,10,1,2,5CD,4.99,4,1.1025,3,Tuesday1
0.45,3142,17751,2193,24,4,F,32,22,0.14,"['776', '1439', '1553', '2170', '2193', '2291']",2402,2,No,FALSE,1,10,1,2,5CD,5.84,5,-0.64,3,Tuesday1
0.45,3142,17753,1812,24,4,F,32,22,0.14,"['1087', '1795', '1812', '2068']",2444,3,No,TRUE,1,10,1,2,5CD,5.87,4,-0.71,3,Tuesday1
0.45,3142,17755,2847,24,4,F,32,22,0.13,"['1200', '1867', '2125', '2253', '2594', '2847']",2347,4,No,TRUE,1,10,1,2,5CD,5.6325,4,-0.1375,3,Tuesday1
0.45,3142,17757,1286,24,4,F,32,22,0.12,"['670', '1286', '2151']",1935,5,No,TRUE,1,10,1,2,5CD,8.356666667,3,-2.59,3,Tuesday1
0.48,3143,17750,1572,22,2,M,30,41,0.14,"['325', '1431', '1572', '1803']",2469,0,No,TRUE,1,20,15,3,15CD,5.33,4,0.795,1,Tuesday1
0.48,3143,17752,1042,22,2,M,30,41,0.14,"['280', '1042', '1352']",2490,1,No,TRUE,1,20,15,3,15CD,5.405,4,0.8825,1,Tuesday1
0.48,3143,17754,2903,22,2,M,30,41,0.13,"['318', '1310', '1537', '2132', '2458', '2837', '2903']",2303,2,No,TRUE,1,20,15,3,15CD,4.916,5,0.974,1,Tuesday1
0.48,3143,17756,2437,22,2,M,30,41,0.13,"['280', '1003', '1208', '1859', '2303', '2437', '2659']",2178,3,No,TRUE,1,20,15,3,15CD,4.606,5,1.574,1,Tuesday1
0.48,3143,17758,997,22,2,M,30,41,0.15,"['496', '997', '1128']",2669,4,No,TRUE,1,20,15,3,15CD,4.794,5,0.708,1,Tuesday1
0.48,3143,17759,2445,22,2,M,30,41,0.14,"['378', '1003', '1344', '2094', '2238', '2445', '2454']",2391,5,No,FALSE,1,20,15,3,15CD,4.09,6,1.355,1,Tuesday1
0.43,3144,17760,874,25,4,F,21,28,0.14,"['193', '874', '1094']",2580,0,No,FALSE,0,20,1,4,20CD,11.115,2,-4.595,0.75,Tuesday1
0.43,3144,17761,751,25,4,F,21,28,0.12,"['579', '751', '1617']",1934,1,No,TRUE,0,20,1,4,20CD,8.085,2,-0.885,0.75,Tuesday1
0.43,3144,17762,2975,25,4,F,21,28,0.15,"['727', '1450', '2507', '2975']",2675,2,No,TRUE,0,20,1,4,20CD,7.25,2,-0.19,0.75,Tuesday1
0.43,3144,17763,416,25,4,F,21,28,0.05,"['371', '416']",316,3,No,TRUE,0,20,1,4,20CD,3.71,1,4.29,0.75,Tuesday1
0.43,3144,17764,2462,25,4,F,21,28,0.13,"['640', '2083', '2462']",2262,4,No,TRUE,0,20,1,4,20CD,6.4,1,1.6,0.75,Tuesday1
0.43,3144,17765,1523,25,4,F,21,28,0.09,"['1125', '1503', '1523']",1323,5,No,TRUE,0,20,1,4,20CD,11.25,1,-3.25,0.75,Tuesday1
0.48,3145,17766,2736,22,2,F,30,20,0.14,"['375', '553', '897', '2736']",2436,0,No,FALSE,1,60,25,5,30CD,2.765,2,4.695,0.5,Tuesday1
0.48,3145,17767,571,22,2,F,30,20,0.12,"['541', '571', '1321']",2050,1,No,FALSE,1,60,25,5,30CD,7.07,3,-0.306666667,0.5,Tuesday1
0.48,3145,17768,252,22,2,F,30,20,0.12,"['252', '1257']",1895,2,No,TRUE,1,60,25,5,30CD,6.703333333,3,-0.603333333,0.5,Tuesday1
0.48,3145,17769,2216,22,2,F,30,20,0.13,"['833', '1212', '1378', '1537', '1731', '1962', '2216', '2272']",2244,3,No,TRUE,1,60,25,5,30CD,3.245714286,7,2.24,0.5,Tuesday1
0.48,3145,17770,1020,22,2,F,30,20,0.15,"['1020', '1109']",2811,4,No,TRUE,1,60,25,5,30CD,4.514,5,0.89,0.5,Tuesday1
0.48,3145,17771,698,22,2,F,30,20,0.14,"['698', '996']",2602,5,No,TRUE,1,60,25,5,30CD,4.204,5,1.32,0.5,Tuesday1
0.48,3148,17784,1376,25,5,M,41,21,0.14,"['333', '670', '1000', '1234', '1376', '1492']",2384,0,No,TRUE,1,30,10,2,5CD,2.681,10,2.491,3,Tuesday1
0.48,3148,17785,757,25,5,M,41,21,0.15,"['416', '757', '912']",2645,1,No,FALSE,1,30,10,2,5CD,3.635714286,7,1.818571429,3,Tuesday1
0.48,3148,17786,1672,25,5,M,41,21,0.13,"['522', '829', '1151', '1526', '1672', '1931']",2241,2,No,TRUE,1,30,10,2,5CD,3.938333333,6,2.038333333,3,Tuesday1
0.48,3148,17787,626,25,5,M,41,21,0.15,"['626', '776']",2750,3,No,TRUE,1,30,10,2,5CD,4.794,5,0.966,3,Tuesday1
0.48,3148,17788,2341,25,5,M,41,21,0.13,"['795', '1219', '1662', '2170', '2341', '2715']",2126,4,No,TRUE,1,30,10,2,5CD,5.425,4,0.61,3,Tuesday1
0.48,3148,17789,1338,25,5,M,41,21,0.14,"['731', '1151', '1338', '1534']",2504,5,No,TRUE,1,30,10,2,5CD,4.255,6,1.191666667,3,Tuesday1
0.53,3151,17791,715,26,2,M,41,21,0.15,"['310', '715', '871']",2644,0,No,TRUE,0,8,30,5,30CD,4.196666667,6,1.586666667,0.5,Tuesday1
0.53,3151,17793,565,26,2,M,41,21,0.12,"['321', '530', '565', '973']",2092,1,Yes,TRUE,0,8,30,5,30CD,3.97,6,1.991666667,0.5,Tuesday1
0.53,3151,17796,1788,26,2,M,41,21,0.12,"['204', '477', '659', '829', '1219', '1500', '1704', '1788', '1897']",1891,2,Yes,TRUE,0,8,30,5,30CD,2.564,10,3.176,0.5,Tuesday1
0.53,3151,17800,1298,26,2,M,41,21,0.14,"['189', '284', '488', '856', '1298', '1318']",2480,3,No,TRUE,0,8,30,5,30CD,2.427272727,11,2.948181818,0.5,Tuesday1
0.53,3151,17802,1609,26,2,M,41,21,0.12,"['204', '367', '776', '1007', '1234', '1541', '1609', '1837']",2072,4,No,TRUE,0,8,30,5,30CD,2.637272727,11,2.095454545,0.5,Tuesday1
0.53,3151,17805,1381,26,2,M,41,21,0.12,"['329', '625', '829', '981', '1257', '1381', '1511']",2070,5,Yes,TRUE,0,8,30,5,30CD,2.2125,12,2.956666667,0.5,Tuesday1
0.59,3149,17790,2571,39,2,F,32,28,0.13,"['507', '981', '1598', '2560', '2571']",2171,0,No,FALSE,0,15,1,3,15CD,5.326666667,3,1.326666667,1,Tuesday1
0.59,3149,17794,2785,39,2,F,32,28,0.14,"['492', '958', '1405', '2227', '2785']",2385,1,No,TRUE,0,15,1,3,15CD,4.683333333,3,1.97,1,Tuesday1
0.59,3149,17798,2185,39,2,F,32,28,0.13,"['818', '1503', '1969', '2185', '2617']",2168,2,No,TRUE,0,15,1,3,15CD,6.563333333,3,-0.283333333,1,Tuesday1
0.59,3149,17804,1759,39,2,F,32,28,0.13,"['587', '1159', '1689', '1759', '2189']",2170,3,No,TRUE,0,15,1,3,15CD,5.4725,4,0.7025,1,Tuesday1
0.59,3149,17807,1549,39,2,F,32,28,0.15,"['416', '992', '1549', '1575']",2674,4,No,TRUE,0,15,1,3,15CD,5.1325,4,1.09,1,Tuesday1
0.59,3149,17810,2838,39,2,F,32,28,0.13,"['511', '1041', '1568', '2049', '2590', '2838']",2338,5,No,TRUE,0,15,1,3,15CD,5.1225,4,1.03,1,Tuesday1
0.54,3150,17792,2107,39,5,F,33,10,0.14,"['386', '943', '1560', '2107', '2128']",2579,0,No,FALSE,0,5,7,4,20CD,5.32,4,0.9725,0.75,Tuesday1
0.54,3150,17795,930,39,5,F,33,10,0.12,"['375', '719', '930', '1723']",1907,1,No,TRUE,0,5,7,4,20CD,6.4675,4,-0.1325,0.75,Tuesday1
0.54,3150,17799,21,39,5,F,33,10,0.13,"['21', '443']",2278,2,Yes,TRUE,0,5,7,4,20CD,6.095,2,1.365,0.75,Tuesday1
0.54,3150,17801,2261,39,5,F,33,10,0.11,"['1018', '1962', '2261']",1861,3,Yes,TRUE,0,5,7,4,20CD,10.18,1,-2.18,0.75,Tuesday1
0.54,3150,17808,2682,39,5,F,33,10,0.14,"['678', '1806', '2303', '2682']",2382,4,No,TRUE,0,5,7,4,20CD,9.03,2,-1.97,0.75,Tuesday1
0.54,3150,17811,1097,39,5,F,33,10,0.13,"['363', '1097', '1587']",2310,5,No,TRUE,0,5,7,4,20CD,3.63,1,4.37,0.75,Tuesday1
0.57,3154,17816,250,25,3,M,15,33,0.15,"['250', '280']",2870,0,No,FALSE,0,5,3,2,5CD,3.772,5,2.18,3,Tuesday1
0.57,3154,17817,1887,25,3,M,15,33,0.14,"['268', '674', '1128', '1356', '1621', '1887', '1890']",2397,1,No,TRUE,0,5,3,2,5CD,3.623333333,6,2.275,3,Tuesday1
0.57,3154,17819,2941,25,3,M,15,33,0.12,"['280', '571', '935', '1223', '1484', '1795', '2022', '2106', '2174', '2941']",2041,2,No,TRUE,0,5,3,2,5CD,2.6325,8,3.1375,3,Tuesday1
0.57,3154,17826,385,25,3,M,15,33,0.15,"['385', '537']",2748,3,No,TRUE,0,5,3,2,5CD,4.28,6,1.196666667,3,Tuesday1
0.57,3154,17831,1906,25,3,M,15,33,0.12,"['234', '553', '840', '1098', '1280', '1553', '1723', '1906', '2015']",2091,4,No,TRUE,0,5,3,2,5CD,2.553,10,2.943,3,Tuesday1
0.57,3154,17840,1002,25,3,M,15,33,0.13,"['424', '946', '1002', '1500']",2202,5,No,TRUE,0,5,3,2,5CD,4.984,5,0.912,3,Tuesday1
0.47,3155,17818,2064,29,4,M,26,22,0.12,"['1011', '2064']",1964,0,No,FALSE,0,20,1,3,15CD,10.11,1,-2.11,1,Tuesday1
0.47,3155,17823,1075,29,4,M,26,22,0.08,['1075'],1075,1,No,TRUE,0,20,1,3,15CD,0,1,8,1,Tuesday1
0.47,3155,17837,1661,29,4,M,26,22,0.08,"['132', '193', '435', '708', '924', '943', '1661']",1061,2,No,TRUE,0,20,1,3,15CD,1.886,5,4.93,1,Tuesday1
0.47,3155,17848,126,29,4,M,26,22,0.15,"['126', '178']",2848,3,No,TRUE,0,20,1,3,15CD,1.606470588,17,3.164705882,1,Tuesday1
0.47,3155,17856,48,29,4,M,26,22,0.15,"['48', '109']",2839,4,No,TRUE,0,20,1,3,15CD,1.961428571,14,3.337142857,1,Tuesday1
0.47,3155,17865,1914,29,4,M,26,22,0.1,"['234', '310', '431', '621', '719', '882', '958', '1106', '1212', '1431', '1537', '1734', '1833', '1914', '1958']",1556,5,No,TRUE,0,20,1,3,15CD,1.234090909,22,3.555,1,Tuesday1
0.29,3157,17820,2180,29,4,M,21,29,0.11,"['128', '314', '477', '628', '2180']",1680,0,No,FALSE,1,2,1,5,30CD,1.1925,4,6.1975,0.5,Tuesday1
0.29,3157,17829,1077,29,4,M,21,29,0.08,"['590', '1077']",977,1,No,FALSE,1,2,1,5,30CD,5.9,1,2.1,0.5,Tuesday1
0.29,3157,17839,2459,29,4,M,21,29,0.13,"['1026', '2459']",2359,2,No,TRUE,1,2,1,5,30CD,10.26,1,-2.26,0.5,Tuesday1
0.29,3157,17850,730,29,4,M,21,29,0.07,"['473', '730']",630,3,No,TRUE,1,2,1,5,30CD,4.73,1,3.27,0.5,Tuesday1
0.29,3157,17862,940,29,4,M,21,29,0.15,"['940', '1000']",2840,4,No,TRUE,1,2,1,5,30CD,10,1,-2,0.5,Tuesday1
0.29,3157,17878,250,29,4,M,21,29,0.04,"['60', '94', '147', '250']",-50,5,No,TRUE,1,2,1,5,30CD,0.47,2,7.39,0.5,Tuesday1
0.46,3161,17827,36,28,3,M,29,37,0.14,"['36', '469']",2467,0,No,TRUE,1,45,13,3,15CD,2.892,5,3.544,1,Tuesday1
0.46,3161,17832,2836,28,3,M,29,37,0.12,"['609', '681', '992', '1238', '1719', '2034', '2242', '2795', '2836']",2036,1,No,TRUE,1,45,13,3,15CD,3.202857143,7,2.525714286,1,Tuesday1
0.46,3161,17845,481,28,3,M,29,37,0.15,"['481', '609']",2772,2,No,FALSE,1,45,13,3,15CD,6.41,4,-0.3875,1,Tuesday1
0.46,3161,17854,468,28,3,M,29,37,0.15,"['468', '571']",2797,3,No,TRUE,1,45,13,3,15CD,6.5425,4,-1.26,1,Tuesday1
0.46,3161,17866,885,28,3,M,29,37,0.12,"['719', '885', '1689']",1996,4,No,TRUE,1,45,13,3,15CD,8.445,2,-1.385,1,Tuesday1
0.46,3161,17888,2363,28,3,M,29,37,0.13,"['837', '2310', '2363', '2765']",2298,5,No,TRUE,1,45,13,3,15CD,11.55,2,-4.63,1,Tuesday1
0.5,3156,17825,1642,27,3,F,26,31,0.11,"['159', '295', '310', '340', '401', '537', '734', '856', '1196', '1450', '1642', '1750']",1692,0,No,FALSE,1,20,1,4,20CD,1.878666667,15,3.944,0.75,Tuesday1
0.5,3156,17835,2724,27,3,F,26,31,0.12,"['189', '553', '931', '1295', '1674', '2045', '2416', '2712', '2724']",1924,1,No,FALSE,1,20,1,4,20CD,3.451428571,7,2.455714286,0.75,Tuesday1
0.5,3156,17849,313,27,3,F,26,31,0.15,"['313', '348']",2865,2,No,TRUE,1,20,1,4,20CD,5.78,3,0.966666667,0.75,Tuesday1
0.5,3156,17858,2503,27,3,F,26,31,0.12,"['462', '1113', '1840', '2469', '2503']",2103,3,No,TRUE,1,20,1,4,20CD,6.133333333,3,0.426666667,0.75,Tuesday1
0.5,3156,17870,1772,27,3,F,26,31,0.15,"['492', '1022', '1772', '1799']",2673,4,No,TRUE,1,20,1,4,20CD,5.996666667,3,0.656666667,0.75,Tuesday1
0.5,3156,17891,2750,27,3,F,26,31,0.14,"['727', '1587', '2386', '2750']",2450,5,No,TRUE,1,20,1,4,20CD,7.935,2,-0.875,0.75,Tuesday1
0.54,3160,17824,346,23,4,F,25,35,0.11,"['346', '1481']",1765,0,No,FALSE,0,15,1,2,5CD,14.81,1,-6.81,3,Tuesday1
0.54,3160,17841,2611,23,4,F,25,35,0.14,"['1477', '2611']",2511,2,No,TRUE,0,15,1,2,5CD,14.77,1,-6.77,3,Tuesday1
0.52,3162,17836,92,38,2,M,26,36,0.16,"['92', '117']",2875,0,No,TRUE,0,10,20,4,20CD,1.925714286,14,3.487142857,0.75,Tuesday1
0.52,3162,17847,2130,38,2,M,26,36,0.11,"['79', '212', '412', '530', '712', '871', '1060', '1246', '1393', '1575', '1761', '1946', '2130', '2143']",1687,1,No,TRUE,0,10,20,4,20CD,1.704375,16,3.72375,0.75,Tuesday1
0.52,3162,17861,1050,38,2,M,26,36,0.14,"['128', '284', '465', '632', '863', '1050', '1064']",2386,2,No,TRUE,0,10,20,4,20CD,1.866428571,14,3.577857143,0.75,Tuesday1
0.52,3162,17874,1448,38,2,M,26,36,0.12,"['147', '321', '511', '719', '893', '1113', '1306', '1448', '1549']",2099,3,No,TRUE,0,10,20,4,20CD,1.969285714,14,3.244285714,0.75,Tuesday1
0.52,3162,17893,2212,38,2,M,26,36,0.1,"['162', '352', '515', '674', '852', '1049', '1219', '1428', '1609', '1848', '2003', '2208', '2212', '2409']",1503,4,No,TRUE,0,10,20,4,20CD,1.872142857,14,3.551428571,0.75,Tuesday1
0.52,3162,17909,288,38,2,M,26,36,0.15,"['136', '288', '295']",2793,5,No,TRUE,0,10,20,4,20CD,1.882857143,14,3.525,0.75,Tuesday1
0.62,3163,17834,2104,44,2,M,21,17,0.13,"['500', '1518', '2104', '2477']",2327,0,No,TRUE,0,20,30,5,30CD,7.59,2,-0.27,0.5,Tuesday1
0.62,3163,17852,1319,44,2,M,21,17,0.14,"['257', '594', '977', '1319', '1405']",2514,1,No,TRUE,0,20,30,5,30CD,3.527142857,7,2.101428571,0.5,Tuesday1
0.62,3163,17876,2869,44,2,M,21,17,0.13,"['590', '1018', '1420', '1837', '2227', '2609', '2869']",2269,2,No,TRUE,0,20,30,5,30CD,4.454,5,1.35,0.5,Tuesday1
0.62,3163,17892,1064,44,2,M,21,17,0.15,"['715', '1064', '1215']",2649,3,No,TRUE,0,20,30,5,30CD,5.3675,4,0.7375,0.5,Tuesday1
0.62,3163,17904,1304,44,2,M,21,17,0.13,"['738', '1170', '1304', '1632']",2372,4,No,TRUE,0,20,30,5,30CD,4.411666667,6,0.843333333,0.5,Tuesday1
0.62,3163,17912,1056,44,2,M,21,17,0.14,"['715', '1056', '1280']",2576,5,No,TRUE,0,20,30,5,30CD,5.044,5,0.346,0.5,Tuesday1
0.58,3166,17867,1793,39,4,M,31,37,0.13,"['780', '1412', '1793', '2136']",2357,1,No,TRUE,0,20,5,2,5CD,10.68,2,-3.76,3,Tuesday1
0.58,3166,17882,2392,39,4,M,31,37,0.14,"['621', '1651', '2392', '2500']",2592,2,No,TRUE,0,20,5,2,5CD,8.255,2,-1.055,3,Tuesday1
0.58,3166,17905,1637,39,4,M,31,37,0.11,"['636', '1439', '1637', '2477']",1860,3,No,TRUE,0,20,5,2,5CD,7.195,2,0.005,3,Tuesday1
0.58,3166,17915,288,39,4,M,31,37,0.14,"['288', '575']",2613,4,No,TRUE,0,20,5,2,5CD,7.46,2,-0.26,3,Tuesday1
0.58,3166,17920,1770,39,4,M,31,37,0.12,"['662', '1492', '1770', '2375']",2095,5,No,TRUE,0,20,5,2,5CD,7.46,2,-0.4,3,Tuesday1
0.64,3174,17906,2427,23,4,M,35,27,0.13,"['340', '636', '1390', '2427']",2127,0,No,FALSE,0,20,20,4,20CD,3.18,2,4.42,0.75,Tuesday1
0.64,3174,17918,281,23,4,M,35,27,0.14,"['281', '632']",2549,1,No,TRUE,0,20,20,4,20CD,7.32,3,-0.753333333,0.75,Tuesday1
0.64,3174,17926,1567,23,4,M,35,27,0.14,"['424', '965', '1567', '1852']",2415,2,No,TRUE,0,20,20,4,20CD,6.173333333,3,0.573333333,0.75,Tuesday1
0.64,3174,17933,1959,23,4,M,35,27,0.15,"['553', '1219', '1959', '2022']",2637,3,No,TRUE,0,20,20,4,20CD,6.74,3,0.06,0.75,Tuesday1
0.64,3174,17942,2945,23,4,M,35,27,0.14,"['674', '1378', '2121', '2708', '2945']",2545,4,No,TRUE,0,20,20,4,20CD,7.07,3,-0.596666667,0.75,Tuesday1
0.64,3174,17951,2997,23,4,M,35,27,0.14,"['708', '1359', '2090', '2670', '2997']",2597,5,No,TRUE,0,20,20,4,20CD,6.966666667,3,-0.493333333,0.75,Tuesday1
0.58,3173,17901,1577,26,2,M,45,15,0.14,"['382', '719', '1246', '1577', '1621']",2556,0,No,TRUE,0,10,13,3,15CD,4.256,5,2.082,1,Tuesday1
0.58,3173,17913,1911,26,2,M,45,15,0.13,"['344', '719', '1147', '1643', '1911', '2113']",2298,1,No,TRUE,0,10,13,3,15CD,4.166666667,6,1.601666667,1,Tuesday1
0.58,3173,17923,295,26,2,M,45,15,0.14,"['295', '723']",2472,2,No,TRUE,0,10,13,3,15CD,5.3875,4,0.7175,1,Tuesday1
0.58,3173,17929,731,26,2,M,45,15,0.14,"['515', '731', '1018']",2513,3,No,TRUE,0,10,13,3,15CD,4.666,5,1.262,1,Tuesday1
0.58,3173,17937,1645,26,2,M,45,15,0.13,"['428', '795', '1193', '1602', '1645', '1977']",2168,4,No,TRUE,0,10,13,3,15CD,3.906666667,6,1.988333333,1,Tuesday1
0.58,3173,17946,1641,26,2,M,45,15,0.13,"['375', '734', '1098', '1503', '1641', '1931']",2210,5,No,TRUE,0,10,13,3,15CD,3.806666667,6,2.103333333,1,Tuesday1
0.47,3169,17885,946,27,5,M,34,26,0.13,"['946', '1496']",2350,0,No,FALSE,1,45,30,5,30CD,14.96,1,-6.96,0.5,Tuesday1
0.47,3169,17916,2966,27,5,M,34,26,0.15,"['1268', '2966']",2866,1,No,TRUE,1,45,30,5,30CD,12.68,1,-4.68,0.5,Tuesday1
0.47,3169,17928,2437,27,5,M,34,26,0.13,"['1420', '2437']",2337,2,No,TRUE,1,45,30,5,30CD,14.2,1,-6.2,0.5,Tuesday1
0.47,3169,17936,1287,27,5,M,34,26,0.15,"['1287', '1492']",2695,3,No,FALSE,1,45,30,5,30CD,14.92,1,-6.92,0.5,Tuesday1
0.47,3169,17947,2731,27,5,M,34,26,0.15,"['1492', '2731']",2631,4,No,TRUE,1,45,30,5,30CD,14.92,1,-6.92,0.5,Tuesday1
0.6,3168,17864,2899,23,3,F,16,40,0.14,"['1041', '1901', '2212', '2242', '2899']",2499,0,No,TRUE,0,60,14,4,20CD,7.373333333,3,-1.473333333,0.75,Tuesday1
0.6,3168,17932,1328,23,3,F,16,40,0.12,"['1121', '1328', '2155']",1973,1,No,TRUE,0,60,14,4,20CD,10.775,2,-4.255,0.75,Tuesday1
0.6,3168,17943,2611,23,3,F,16,40,0.13,"['628', '1231', '1848', '1871', '2611', '2871']",2140,2,No,TRUE,0,60,14,4,20CD,5.742,5,0.014,0.75,Tuesday1
0.6,3168,17953,1491,23,3,F,16,40,0.14,"['193', '742', '1491', '1696']",2495,3,No,TRUE,0,60,14,4,20CD,8.51,3,-2.37,0.75,Tuesday1
0.6,3168,17961,626,23,3,F,16,40,0.14,"['359', '626', '905']",2521,4,No,TRUE,0,60,14,4,20CD,8.546666667,3,-2.58,0.75,Tuesday1
0.6,3168,17965,344,23,3,F,16,40,0.15,"['344', '443']",2801,5,No,TRUE,0,60,14,4,20CD,9.416666667,3,-3.426666667,0.75,Tuesday1
0.5,3172,17894,2860,52,2,M,29,18,0.13,"['500', '875', '1246', '1662', '2071', '2534', '2860']",2260,0,No,TRUE,1,30,5,2,5CD,4.142,5,1.966,3,Tuesday1
0.5,3172,17922,1082,52,2,M,29,18,0.14,"['382', '734', '1082', '1280']",2502,1,No,TRUE,1,30,5,2,5CD,4.6875,4,1.985,3,Tuesday1
0.5,3172,17935,293,52,2,M,29,18,0.12,"['293', '1121']",2072,2,No,FALSE,1,30,5,2,5CD,7.143333333,3,-1.246666667,3,Tuesday1
0.5,3172,17948,1595,52,2,M,29,18,0.14,"['806', '1291', '1595', '1821']",2474,3,No,TRUE,1,30,5,2,5CD,5.86,4,0.0125,3,Tuesday1
0.5,3172,17956,243,52,2,M,29,18,0.14,"['243', '689']",2454,4,No,TRUE,1,30,5,2,5CD,5.5575,4,0.3075,3,Tuesday1
0.5,3172,17964,1455,52,2,M,29,18,0.14,"['643', '1155', '1455', '1651']",2504,5,No,TRUE,1,30,5,2,5CD,5.3975,4,0.7775,3,Tuesday1
0.5,3175,17930,1909,24,4,M,31,42,0.14,"['337', '761', '1352', '1909', '2003']",2506,0,No,TRUE,0,45,1,5,30CD,6.676666667,3,0.156666667,0.5,Tuesday1
0.5,3175,17939,2089,24,4,M,31,42,0.13,"['625', '1753', '2089', '2526']",2263,1,No,TRUE,0,45,1,5,30CD,8.765,2,-1.565,0.5,Tuesday1
0.5,3175,17945,2414,24,4,M,31,42,0.13,"['723', '1424', '2414', '2787']",2327,2,No,TRUE,0,45,1,5,30CD,7.12,2,-0.06,0.5,Tuesday1
0.5,3175,17960,758,24,4,M,31,42,0.08,"['738', '758', '2439']",1119,3,No,TRUE,0,45,1,5,30CD,7.38,1,0.62,0.5,Tuesday1
0.5,3175,17967,317,24,4,M,31,42,0.14,"['317', '715']",2502,4,No,TRUE,0,45,1,5,30CD,8.13,3,-1.873333333,0.5,Tuesday1
